symbol,entry_date,src,year,month,combo,sub_signals,rank,board,buy_date,buy_price,sell_date,sell_price,net_pnl_pct,hold_bars,reason,tp,sl,risk_pct,mfe_pct,mae_pct,rr_exit,trend_state,breakout_date,breakout_price,breakout_kind,retrace_price,retrace_state,retrace_signal,stage_span,adx_span,last_event_kind,last_event_date,events_tail,j_p_valid,j_trend,j_trend_conf,j_timing,j_timing_conf,j_tpsl,j_tpsl_conf,j_direction,j_direction_conf
001336.SZ,20240226,EVENT,2024,202402,insider-event,"[{""name"": ""披露日"", ""date"": ""20240223"", ""detail"": ""楚环科技:关于首次回购公司股份的公告""}, {""name"": ""入场(T+1)"", ""date"": ""20240226"", ""detail"": ""次日开盘/回踩0.99限价""}]",4,SZ_MAIN,20240226,19.711,20240313,20.4,3.0892,12,TIME_STOP,29.35,14.104,28.448,7.909836689344485,-9.643902612260224,0.123,down,20240131,24.22,BOS↓,23.5,no_retrace,尚未反抽,19,19,BOS↓,20240131,"[{""date"": ""20231129"", ""kind"": ""BOS↑"", ""level"": 29.99}, {""date"": ""20240117"", ""kind"": ""CHoCH↓"", ""level"": 27.95}, {""date"": ""20240131"", ""kind"": ""BOS↓"", ""level"": 24.22}]",0.32,strong_down,0.7,1.73,0.59,tp_sys_ok,0.53,down,0.51
002084.SZ,20240226,EVENT,2024,202402,insider-event,"[{""name"": ""披露日"", ""date"": ""20240223"", ""detail"": ""海鸥住工:关于首次回购公司股份的公告""}, {""name"": ""入场(T+1)"", ""date"": ""20240226"", ""detail"": ""次日开盘/回踩0.99限价""}]",4,SZ_MAIN,20240226,2.83,20240313,2.91,2.4214,12,TIME_STOP,4.09,1.874,33.771,9.540636042402827,-9.893992932862194,0.084,down,20240131,3.43,BOS↓,3.18,no_retrace,尚未反抽,20,21,BOS↓,20240131,"[{""date"": ""20240102"", ""kind"": ""CHoCH↑"", ""level"": 4.02}, {""date"": ""20240118"", ""kind"": ""CHoCH↓"", ""level"": 3.96}, {""date"": ""20240131"", ""kind"": ""BOS↓"", ""level"": 3.43}]",0.32,strong_down,0.51,1.76,0.63,tp_sys_ok,0.56,down,0.55
002117.SZ,20240226,EVENT,2024,202402,insider-event,"[{""name"": ""披露日"", ""date"": ""20240223"", ""detail"": ""东港股份:关于回购公司股份比例达到2%的进展公告""}, {""name"": ""入场(T+1)"", ""date"": ""20240226"", ""detail"": ""次日开盘/回踩0.99限价""}]",3,SZ_MAIN,20240226,7.692,20240229,7.31,-2.9466,3,SL_GAP,8.63,5.181,32.651,3.0901030901030913,-5.229905229905219,-0.152,down,20240131,7.19,BOS↓,7.85,retrace_fail,反抽收复(破位失败),5,22,BOS↓,20240131,"[{""date"": ""20240109"", ""kind"": ""BOS↓"", ""level"": 8.16}, {""date"": ""20240117"", ""kind"": ""BOS↓"", ""level"": 7.97}, {""date"": ""20240131"", ""kind"": ""BOS↓"", ""level"": 7.19}]",0.31,strong_down,0.57,1.68,0.5,tp_sys_ok,0.51,down,0.54
002249.SZ,20240226,EVENT,2024,202402,insider-event,"[{""name"": ""披露日"", ""date"": ""20240223"", ""detail"": ""大洋电机:回购股份报告书""}, {""name"": ""入场(T+1)"", ""date"": ""20240226"", ""detail"": ""次日开盘/回踩0.99限价""}]",4,SZ_MAIN,20240226,4.74,20240228,4.74,-0.2103,2,BE,4.77,3.595,24.164,3.3755274261603407,-1.6877637130801704,0.0,up,20240208,4.68,CHoCH↑,4.51,retrace_fail,回踩跌破(突破失败),9,18,CHoCH↑,20240208,"[{""date"": ""20240118"", ""kind"": ""BOS↓"", ""level"": 4.75}, {""date"": ""20240131"", ""kind"": ""BOS↓"", ""level"": 4.27}, {""date"": ""20240208"", ""kind"": ""CHoCH↑"", ""level"": 4.68}]",0.46,mild_up,0.76,1.87,0.55,tp_sys_ok,0.59,up,0.35
002391.SZ,20240226,EVENT,2024,202402,insider-event,"[{""name"": ""披露日"", ""date"": ""20240223"", ""detail"": ""长青股份:关于回购公司股份达1%暨回购进展公告""}, {""name"": ""入场(T+1)"", ""date"": ""20240226"", ""detail"": ""次日开盘/回踩0.99限价""}]",3,SZ_MAIN,20240226,4.873,20240313,4.932,0.8131,12,TIME_STOP,5.932,3.789,22.246,4.498869228653879,-4.325662147685705,0.055,down,20240131,4.962,BOS↓,4.932,no_retrace,尚未反抽,22,20,BOS↓,20240131,"[{""date"": ""20231222"", ""kind"": ""BOS↓"", ""level"": 5.802}, {""date"": ""20240118"", ""kind"": ""BOS↓"", ""level"": 5.742}, {""date"": ""20240131"", ""kind"": ""BOS↓"", ""level"": 4.962}]",0.31,strong_down,0.66,1.75,0.59,tp_sys_ok,0.61,down,0.53
002683.SZ,20240226,EVENT,2024,202402,insider-event,"[{""name"": ""披露日"", ""date"": ""20240223"", ""detail"": ""广东宏大:关于以集中竞价交易方式回购公司股份方案的公告""}, {""name"": ""入场(T+1)"", ""date"": ""20240226"", ""detail"": ""次日开盘/回踩0.99限价""}]",4,SZ_MAIN,20240226,16.394,20240228,16.904,2.7049,2,TP2_RUNNER,16.904,11.337,30.848,6.953763572038563,-0.3049896303525479,0.101,down,20240131,14.564,BOS↓,16.904,retrace_fail,反抽收复(破位失败),58,40,BOS↓,20240131,"[{""date"": ""20240108"", ""kind"": ""BOS↓"", ""level"": 17.084}, {""date"": ""20240117"", ""kind"": ""BOS↓"", ""level"": 16.174}, {""date"": ""20240131"", ""kind"": ""BOS↓"", ""level"": 14.564}]",0.33,strong_down,0.6,1.77,0.57,tp_sys_ok,0.48,down,0.55
002753.SZ,20240226,EVENT,2024,202402,insider-event,"[{""name"": ""披露日"", ""date"": ""20240223"", ""detail"": ""永东股份:关于首次回购股份的公告""}, {""name"": ""入场(T+1)"", ""date"": ""20240226"", ""detail"": ""次日开盘/回踩0.99限价""}]",4,SZ_MAIN,20240226,5.942,20240313,5.732,-3.9269,12,TIME_STOP,7.952,3.979,33.034,2.524402558061256,-12.622012790306291,-0.107,down,20240130,6.502,BOS↓,6.382,no_retrace,尚未反抽,18,18,BOS↓,20240130,"[{""date"": ""20240102"", ""kind"": ""CHoCH↑"", ""level"": 8.022}, {""date"": ""20240117"", ""kind"": ""CHoCH↓"", ""level"": 7.622}, {""date"": ""20240130"", ""kind"": ""BOS↓"", ""level"": 6.502}]",0.33,strong_down,0.54,1.81,0.67,tp_sys_ok,0.58,down,0.58
002899.SZ,20240226,EVENT,2024,202402,insider-event,"[{""name"": ""披露日"", ""date"": ""20240223"", ""detail"": ""英派斯:回购报告书""}, {""name"": ""入场(T+1)"", ""date"": ""20240226"", ""detail"": ""次日开盘/回踩0.99限价""}]",4,SZ_MAIN,20240226,12.022,20240313,12.523,3.763,12,TIME_STOP,16.573,8.112,32.519,9.578033484811055,-6.892360981136414,0.128,down,20240130,13.623,BOS↓,13.673,retrace_ok,反抽受限(延续下跌),18,19,BOS↓,20240130,"[{""date"": ""20231225"", ""kind"": ""CHoCH↓"", ""level"": 16.193}, {""date"": ""20240118"", ""kind"": ""BOS↓"", ""level"": 15.823}, {""date"": ""20240130"", ""kind"": ""BOS↓"", ""level"": 13.623}]",0.29,strong_down,0.66,1.9,0.74,tp_sys_ok,0.54,down,0.73
300122.SZ,20240226,EVENT,2024,202402,insider-event,"[{""name"": ""披露日"", ""date"": ""20240223"", ""detail"": ""智飞生物:关于回购公司股份方案的公告""}, {""name"": ""入场(T+1)"", ""date"": ""20240226"", ""detail"": ""次日开盘/回踩0.99限价""}]",4,CYB,20240226,51.52,20240313,53.28,3.0103,12,TIME_STOP,60.68,40.876,20.658,6.09554422006382,-6.967445399420802,0.165,up,20240206,49.5,CHoCH↑,48.6,retrace_ok,回踩到位(接多窗口),18,37,CHoCH↑,20240206,"[{""date"": ""20240105"", ""kind"": ""BOS↓"", ""level"": 55.99}, {""date"": ""20240129"", ""kind"": ""BOS↓"", ""level"": 46.98}, {""date"": ""20240206"", ""kind"": ""CHoCH↑"", ""level"": 49.5}]",0.63,mild_up,0.61,2.32,0.45,tp_sys_ok,0.85,up,0.41
300158.SZ,20240226,EVENT,2024,202402,insider-event,"[{""name"": ""披露日"", ""date"": ""20240223"", ""detail"": ""振东制药:关于回购公司股份比例达1%暨回购进展的公告""}, {""name"": ""入场(T+1)"", ""date"": ""20240226"", ""detail"": ""次日开盘/回踩0.99限价""}]",4,CYB,20240226,5.009,20240229,4.88,-0.1687,3,SL_GAP,5.35,3.435,31.422,9.39433864335053,-3.3816425120772875,-0.082,up,20240222,4.98,CHoCH↑,4.9,retrace_ok,回踩到位(接多窗口),3,16,CHoCH↑,20240222,"[{""date"": ""20240117"", ""kind"": ""BOS↓"", ""level"": 6.03}, {""date"": ""20240130"", ""kind"": ""BOS↓"", ""level"": 4.85}, {""date"": ""20240222"", ""kind"": ""CHoCH↑"", ""level"": 4.98}]",0.65,mild_up,0.73,2.71,0.71,tp_sys_ok,0.84,up,0.41
300232.SZ,20240226,EVENT,2024,202402,insider-event,"[{""name"": ""披露日"", ""date"": ""20240223"", ""detail"": ""洲明科技:关于公司回购股份方案的公告""}, {""name"": ""入场(T+1)"", ""date"": ""20240226"", ""detail"": ""次日开盘/回踩0.99限价""}]",5,CYB,20240226,6.554,20240313,6.53,-0.7622,12,TIME_STOP,7.01,4.438,32.291,6.350514205499103,-5.703561292685166,-0.011,up,20240223,6.32,CHoCH↑,,no_retrace,尚未回踩,13,12,CHoCH↑,20240223,"[{""date"": ""20231226"", ""kind"": ""CHoCH↑"", ""level"": 6.73}, {""date"": ""20240130"", ""kind"": ""CHoCH↓"", ""level"": 5.98}, {""date"": ""20240223"", ""kind"": ""CHoCH↑"", ""level"": 6.32}]",0.52,mild_up,0.56,2.0,0.52,tp_sys_ok,0.82,up,0.4
300331.SZ,20240226,EVENT,2024,202402,insider-event,"[{""name"": ""披露日"", ""date"": ""20240223"", ""detail"": ""苏大维格:关于首次回购公司股份的公告""}, {""name"": ""入场(T+1)"", ""date"": ""20240226"", ""detail"": ""次日开盘/回踩0.99限价""}]",5,CYB,20240226,17.721,20240313,18.73,5.2826,12,TIME_STOP,27.2,10.943,38.247,11.167541335139086,-7.84944416229334,0.149,down,20240130,17.71,BOS↓,18.11,retrace_fail,反抽收复(破位失败),22,21,BOS↓,20240130,"[{""date"": ""20231229"", ""kind"": ""CHoCH↑"", ""level"": 24.24}, {""date"": ""20240117"", ""kind"": ""CHoCH↓"", ""level"": 21.72}, {""date"": ""20240130"", ""kind"": ""BOS↓"", ""level"": 17.71}]",0.34,strong_down,0.57,2.14,0.47,tp_sys_ok,0.53,down,0.66
300448.SZ,20240226,EVENT,2024,202402,insider-event,"[{""name"": ""披露日"", ""date"": ""20240223"", ""detail"": ""浩云科技:关于回购公司股份比例达到1%的进展公告""}, {""name"": ""入场(T+1)"", ""date"": ""20240226"", ""detail"": ""次日开盘/回踩0.99限价""}]",5,CYB,20240226,4.007,20240313,4.417,9.8248,12,TIME_STOP,5.387,2.428,39.406,14.987283260077945,-7.975230436312719,0.26,down,20240131,4.297,BOS↓,4.047,no_retrace,尚未反抽,9,36,BOS↓,20240131,"[{""date"": ""20240110"", ""kind"": ""BOS↓"", ""level"": 5.047}, {""date"": ""20240117"", ""kind"": ""BOS↓"", ""level"": 4.957}, {""date"": ""20240131"", ""kind"": ""BOS↓"", ""level"": 4.297}]",0.3,strong_down,0.62,1.65,0.53,tp_sys_ok,0.57,down,0.63
300597.SZ,20240226,EVENT,2024,202402,insider-event,"[{""name"": ""披露日"", ""date"": ""20240223"", ""detail"": ""吉大通信:吉大通信回购报告书""}, {""name"": ""入场(T+1)"", ""date"": ""20240226"", ""detail"": ""次日开盘/回踩0.99限价""}]",6,CYB,20240226,7.249,20240313,7.482,2.8111,12,TIME_STOP,9.272,4.91,32.271,7.493950706187791,-6.439428427956151,0.1,down,20240131,7.442,BOS↓,7.322,no_retrace,尚未反抽,12,20,BOS↓,20240131,"[{""date"": ""20231218"", ""kind"": ""CHoCH↓"", ""level"": 9.482}, {""date"": ""20240116"", ""kind"": ""BOS↓"", ""level"": 8.732}, {""date"": ""20240131"", ""kind"": ""BOS↓"", ""level"": 7.442}]",0.37,strong_down,0.65,1.8,0.62,tp_sys_ok,0.64,down,0.59
300629.SZ,20240226,EVENT,2024,202402,insider-event,"[{""name"": ""披露日"", ""date"": ""20240223"", ""detail"": ""新劲刚:回购报告书""}, {""name"": ""入场(T+1)"", ""date"": ""20240226"", ""detail"": ""次日开盘/回踩0.99限价""}]",5,CYB,20240226,16.891,20240313,19.022,12.1887,12,TIME_STOP,21.972,11.991,29.009,13.916092113255395,-3.193226367531854,0.435,down,20240131,16.402,BOS↓,17.272,retrace_fail,反抽收复(破位失败),13,18,BOS↓,20240131,"[{""date"": ""20240108"", ""kind"": ""CHoCH↓"", ""level"": 19.682}, {""date"": ""20240115"", ""kind"": ""BOS↓"", ""level"": 19.492}, {""date"": ""20240131"", ""kind"": ""BOS↓"", ""level"": 16.402}]",0.39,strong_down,0.47,2.05,0.62,tp_sys_ok,0.59,down,0.58
300688.SZ,20240226,EVENT,2024,202402,insider-event,"[{""name"": ""披露日"", ""date"": ""20240223"", ""detail"": ""创业黑马:回购报告书""}, {""name"": ""入场(T+1)"", ""date"": ""20240226"", ""detail"": ""次日开盘/回踩0.99限价""}]",5,CYB,20240226,24.834,20240228,24.834,1.4699,2,BE,30.795,15.476,37.681,9.707801555519314,-4.587030359404287,0.0,down,20240130,24.155,BOS↓,25.505,retrace_fail,反抽收复(破位失败),1,16,BOS↓,20240130,"[{""date"": ""20240112"", ""kind"": ""CHoCH↑"", ""level"": 29.435}, {""date"": ""20240117"", ""kind"": ""CHoCH↓"", ""level"": 26.505}, {""date"": ""20240130"", ""kind"": ""BOS↓"", ""level"": 24.155}]",0.35,strong_down,0.44,2.04,0.66,tp_sys_ok,0.55,down,0.66
300776.SZ,20240226,EVENT,2024,202402,insider-event,"[{""name"": ""披露日"", ""date"": ""20240223"", ""detail"": ""帝尔激光:关于回购公司股份方案的公告""}, {""name"": ""入场(T+1)"", ""date"": ""20240226"", ""detail"": ""次日开盘/回踩0.99限价""}]",3,CYB,20240226,45.174,20240313,47.124,3.9082,12,TIME_STOP,60.124,34.16,24.382,6.973037587993081,-2.9884446805684695,0.177,down,20240116,54.874,CHoCH↓,54.694,retrace_ok,反抽受限(延续下跌),29,15,CHoCH↓,20240116,"[{""date"": ""20231218"", ""kind"": ""BOS↓"", ""level"": 53.824}, {""date"": ""20231226"", ""kind"": ""CHoCH↑"", ""level"": 56.124}, {""date"": ""20240116"", ""kind"": ""CHoCH↓"", ""level"": 54.874}]",0.3,strong_down,0.45,1.82,0.72,tp_sys_ok,0.6,down,0.59
300786.SZ,20240226,EVENT,2024,202402,insider-event,"[{""name"": ""披露日"", ""date"": ""20240223"", ""detail"": ""国林科技:关于首次回购公司股份的公告""}, {""name"": ""入场(T+1)"", ""date"": ""20240226"", ""detail"": ""次日开盘/回踩0.99限价""}]",6,CYB,20240226,12.038,20240313,12.97,7.3233,12,TIME_STOP,20.21,6.908,42.618,31.163609782030832,-6.964380648591173,0.182,down,20240108,17.2,BOS↓,17.52,retrace_ok,反抽受限(延续下跌),7,30,BOS↓,20240108,"[{""date"": ""20231208"", ""kind"": ""CHoCH↓"", ""level"": 19.75}, {""date"": ""20231218"", ""kind"": ""BOS↓"", ""level"": 19.24}, {""date"": ""20240108"", ""kind"": ""BOS↓"", ""level"": 17.2}]",0.29,strong_down,0.8,1.85,0.71,tp_sys_ok,0.57,down,0.66
300801.SZ,20240226,EVENT,2024,202402,insider-event,"[{""name"": ""披露日"", ""date"": ""20240223"", ""detail"": ""泰和科技:关于回购公司股份(第二期)的首次回购公告""}, {""name"": ""入场(T+1)"", ""date"": ""20240226"", ""detail"": ""次日开盘/回踩0.99限价""}]",6,CYB,20240226,13.115,20240307,13.115,2.431,8,BE,16.245,9.462,27.855,14.182234083110945,-5.947388486465877,0.0,down,20240131,12.765,BOS↓,13.685,retrace_fail,反抽收复(破位失败),3,17,BOS↓,20240131,"[{""date"": ""20231226"", ""kind"": ""CHoCH↑"", ""level"": 15.765}, {""date"": ""20240117"", ""kind"": ""CHoCH↓"", ""level"": 15.365}, {""date"": ""20240131"", ""kind"": ""BOS↓"", ""level"": 12.765}]",0.35,strong_down,0.41,1.96,0.63,tp_sys_ok,0.57,down,0.55
300828.SZ,20240226,EVENT,2024,202402,insider-event,"[{""name"": ""披露日"", ""date"": ""20240223"", ""detail"": ""锐新科技:关于首次回购公司股份的公告""}, {""name"": ""入场(T+1)"", ""date"": ""20240226"", ""detail"": ""次日开盘/回踩0.99限价""}]",6,CYB,20240226,10.714,20240313,11.974,11.337,12,TIME_STOP,15.394,6.146,42.638,14.467052454732121,-8.306888183684901,0.276,down,20240131,11.294,BOS↓,11.024,no_retrace,尚未反抽,6,17,BOS↓,20240131,"[{""date"": ""20231222"", ""kind"": ""BOS↓"", ""level"": 14.604}, {""date"": ""20240117"", ""kind"": ""BOS↓"", ""level"": 13.834}, {""date"": ""20240131"", ""kind"": ""BOS↓"", ""level"": 11.294}]",0.32,strong_down,0.66,1.74,0.55,tp_sys_ok,0.55,down,0.61
300836.SZ,20240226,EVENT,2024,202402,insider-event,"[{""name"": ""披露日"", ""date"": ""20240223"", ""detail"": ""佰奥智能:回购报告书""}, {""name"": ""入场(T+1)"", ""date"": ""20240226"", ""detail"": ""次日开盘/回踩0.99限价""}]",4,CYB,20240226,13.635,20240313,17.096,23.7028,12,TIME_STOP,19.549,7.582,44.394,39.21983209720086,-7.4459104953550685,0.572,down,20240131,14.658,BOS↓,14.893,retrace_ok,反抽受限(延续下跌),21,18,BOS↓,20240131,"[{""date"": ""20231226"", ""kind"": ""BOS↓"", ""level"": 18.015}, {""date"": ""20240117"", ""kind"": ""BOS↓"", ""level"": 17.767}, {""date"": ""20240131"", ""kind"": ""BOS↓"", ""level"": 14.658}]",0.31,strong_down,0.69,1.9,0.69,tp_sys_ok,0.55,down,0.69
300845.SZ,20240226,EVENT,2024,202402,insider-event,"[{""name"": ""披露日"", ""date"": ""20240223"", ""detail"": ""捷安高科:关于首次回购公司股份的公告""}, {""name"": ""入场(T+1)"", ""date"": ""20240226"", ""detail"": ""次日开盘/回踩0.99限价""}]",5,CYB,20240226,6.79,20240313,7.114,4.3561,12,TIME_STOP,9.978,3.522,48.133,13.468847978251697,-10.874306558808676,0.099,down,20240130,7.379,BOS↓,7.456,retrace_ok,反抽受限(延续下跌),55,17,BOS↓,20240130,"[{""date"": ""20231218"", ""kind"": ""BOS↓"", ""level"": 9.552}, {""date"": ""20240117"", ""kind"": ""BOS↓"", ""level"": 8.816}, {""date"": ""20240130"", ""kind"": ""BOS↓"", ""level"": 7.379}]",0.31,strong_down,0.69,1.87,0.7,tp_sys_ok,0.52,down,0.63
300912.SZ,20240226,EVENT,2024,202402,insider-event,"[{""name"": ""披露日"", ""date"": ""20240223"", ""detail"": ""凯龙高科:关于首次回购公司股份的公告""}, {""name"": ""入场(T+1)"", ""date"": ""20240226"", ""detail"": ""次日开盘/回踩0.99限价""}]",5,CYB,20240226,12.81,20240313,13.3,3.4177,12,TIME_STOP,18.0,7.69,39.969,10.070257611241207,-9.055425448868071,0.096,down,20240131,14.24,BOS↓,13.78,no_retrace,尚未反抽,7,19,BOS↓,20240131,"[{""date"": ""20231226"", ""kind"": ""BOS↓"", ""level"": 17.81}, {""date"": ""20240115"", ""kind"": ""BOS↓"", ""level"": 17.08}, {""date"": ""20240131"", ""kind"": ""BOS↓"", ""level"": 14.24}]",0.33,strong_down,0.71,1.74,0.63,tp_sys_ok,0.59,down,0.55
301033.SZ,20240226,EVENT,2024,202402,insider-event,"[{""name"": ""披露日"", ""date"": ""20240223"", ""detail"": ""迈普医学:关于回购公司股份方案的公告""}, {""name"": ""入场(T+1)"", ""date"": ""20240226"", ""detail"": ""次日开盘/回踩0.99限价""}]",5,CYB,20240226,30.308,20240313,31.458,3.387,12,TIME_STOP,42.758,19.307,36.296,8.24864722185561,-11.152171043948789,0.105,down,20240131,32.708,BOS↓,31.528,no_retrace,尚未反抽,15,19,BOS↓,20240131,"[{""date"": ""20240108"", ""kind"": ""BOS↓"", ""level"": 39.768}, {""date"": ""20240112"", ""kind"": ""BOS↓"", ""level"": 39.608}, {""date"": ""20240131"", ""kind"": ""BOS↓"", ""level"": 32.708}]",0.31,strong_down,0.57,1.7,0.57,tp_sys_ok,0.62,down,0.59
301047.SZ,20240226,EVENT,2024,202402,insider-event,"[{""name"": ""披露日"", ""date"": ""20240223"", ""detail"": ""义翘神州:关于首次回购公司股份的公告""}, {""name"": ""入场(T+1)"", ""date"": ""20240226"", ""detail"": ""次日开盘/回踩0.99限价""}]",4,CYB,20240226,63.172,20240228,65.292,2.1011,2,TP2_RUNNER,65.292,46.586,26.255,5.461280314063188,-1.5829798011777418,0.128,up,20240208,63.502,CHoCH↑,60.822,retrace_fail,回踩跌破(突破失败),17,40,CHoCH↑,20240208,"[{""date"": ""20240109"", ""kind"": ""BOS↓"", ""level"": 70.572}, {""date"": ""20240131"", ""kind"": ""BOS↓"", ""level"": 57.692}, {""date"": ""20240208"", ""kind"": ""CHoCH↑"", ""level"": 63.502}]",0.42,mild_up,0.73,1.78,0.47,tp_sys_ok,0.53,up,0.42
301059.SZ,20240226,EVENT,2024,202402,insider-event,"[{""name"": ""披露日"", ""date"": ""20240223"", ""detail"": ""金三江:关于以集中竞价方式首次回购公司股份的公告""}, {""name"": ""入场(T+1)"", ""date"": ""20240226"", ""detail"": ""次日开盘/回踩0.99限价""}]",5,CYB,20240226,8.193,20240313,8.733,6.178,12,TIME_STOP,11.383,4.98,39.215,10.252654705236175,-7.567435615769547,0.168,down,20240131,9.083,BOS↓,8.623,no_retrace,尚未反抽,2,21,BOS↓,20240131,"[{""date"": ""20240110"", ""kind"": ""BOS↓"", ""level"": 11.043}, {""date"": ""20240117"", ""kind"": ""BOS↓"", ""level"": 10.903}, {""date"": ""20240131"", ""kind"": ""BOS↓"", ""level"": 9.083}]",0.36,strong_down,0.67,1.82,0.61,tp_sys_ok,0.64,down,0.48
301116.SZ,20240226,EVENT,2024,202402,insider-event,"[{""name"": ""披露日"", ""date"": ""20240223"", ""detail"": ""益客食品:关于首次回购股份的公告""}, {""name"": ""入场(T+1)"", ""date"": ""20240226"", ""detail"": ""次日开盘/回踩0.99限价""}]",6,CYB,20240226,9.521,20240313,9.921,3.793,12,TIME_STOP,12.761,6.751,29.09,8.717571683646685,-4.936456254595112,0.144,down,20240131,10.321,BOS↓,9.971,no_retrace,尚未反抽,13,20,BOS↓,20240131,"[{""date"": ""20231218"", ""kind"": ""CHoCH↓"", ""level"": 12.991}, {""date"": ""20240117"", ""kind"": ""BOS↓"", ""level"": 12.021}, {""date"": ""20240131"", ""kind"": ""BOS↓"", ""level"": 10.321}]",0.33,strong_down,0.67,1.66,0.54,tp_sys_ok,0.65,down,0.59
301130.SZ,20240226,EVENT,2024,202402,insider-event,"[{""name"": ""披露日"", ""date"": ""20240223"", ""detail"": ""西点药业:关于回购股份减少注册资本通知债权人的公告""}, {""name"": ""入场(T+1)"", ""date"": ""20240226"", ""detail"": ""次日开盘/回踩0.99限价""}]",4,CYB,20240226,19.948,20240313,22.239,11.0648,12,TIME_STOP,27.959,13.678,31.432,17.052203508107013,-5.65739784063275,0.365,down,20240131,21.619,BOS↓,20.729,no_retrace,尚未反抽,9,39,BOS↓,20240131,"[{""date"": ""20231218"", ""kind"": ""BOS↓"", ""level"": 28.349}, {""date"": ""20240115"", ""kind"": ""BOS↓"", ""level"": 26.399}, {""date"": ""20240131"", ""kind"": ""BOS↓"", ""level"": 21.619}]",0.26,strong_down,0.77,1.67,0.54,tp_sys_ok,0.54,down,0.54
